optionlist: ['verbosity', 'print_colorized', 'logfile', 'version', 'config', 'datadir', 'user_data_dir']
optionlist: ['strategy', 'strategy_path', 'recursive_strategy_search', 'freqaimodel', 'freqaimodel_path']
optionlist: ['version_main']
optionlist: ['db_url', 'sd_notify', 'dry_run', 'dry_run_wallet', 'fee']
optionlist: ['user_data_dir', 'reset']
optionlist: ['config']
optionlist: ['user_data_dir', 'config', 'show_sensitive']
optionlist: ['user_data_dir', 'strategy', 'strategy_path', 'template']
optionlist: ['pairs', 'pairs_file', 'days', 'new_pairs_days', 'include_inactive', 'no_parallel_download', 'timerange', 'download_trades', 'convert_trades', 'exchange', 'timeframes', 'erase', 'dataformat_ohlcv', 'dataformat_trades', 'trading_mode', 'prepend_data']
optionlist: ['pairs', 'format_from', 'format_to', 'erase', 'exchange', 'timeframes', 'trading_mode', 'candle_types']
optionlist: ['pairs', 'format_from_trades', 'format_to', 'erase', 'exchange']
optionlist: ['pairs', 'timeframes', 'exchange', 'dataformat_ohlcv', 'dataformat_trades', 'trading_mode']
optionlist: ['exchange', 'dataformat_ohlcv', 'dataformat_trades', 'trades', 'pairs', 'trading_mode', 'show_timerange']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'position_stacking', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'strategy_list', 'export', 'exportfilename', 'exportdirectory', 'backtest_breakdown', 'backtest_cache', 'freqai_backtest_live_models', 'backtest_notes']
optionlist: ['exportfilename', 'exportdirectory', 'backtest_show_pair_list', 'backtest_breakdown']
optionlist: ['exportfilename', 'exportdirectory', 'analysis_groups', 'enter_reason_list', 'exit_reason_list', 'indicator_list', 'entry_only', 'exit_only', 'timerange', 'analysis_rejected', 'analysis_to_csv', 'analysis_csv_path']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'hyperopt', 'hyperopt_path', 'position_stacking', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'epochs', 'spaces', 'print_all', 'print_json', 'hyperopt_jobs', 'hyperopt_random_state', 'hyperopt_min_trades', 'hyperopt_loss', 'disableparamexport', 'hyperopt_ignore_missing_space', 'analyze_per_epoch', 'early_stop']
optionlist: ['hyperopt_list_best', 'hyperopt_list_profitable', 'hyperopt_list_min_trades', 'hyperopt_list_max_trades', 'hyperopt_list_min_avg_time', 'hyperopt_list_max_avg_time', 'hyperopt_list_min_avg_profit', 'hyperopt_list_max_avg_profit', 'hyperopt_list_min_total_profit', 'hyperopt_list_max_total_profit', 'hyperopt_list_min_objective', 'hyperopt_list_max_objective', 'print_json', 'hyperopt_list_no_details', 'hyperoptexportfilename', 'export_csv']
optionlist: ['hyperopt_list_best', 'hyperopt_list_profitable', 'hyperopt_show_index', 'print_json', 'hyperoptexportfilename', 'hyperopt_show_no_header', 'disableparamexport', 'backtest_breakdown']
optionlist: ['print_one_column', 'list_exchanges_all', 'trading_mode', 'dex_exchanges']
optionlist: ['exchange', 'print_list', 'list_pairs_print_json', 'print_one_column', 'print_csv', 'base_currencies', 'quote_currencies', 'list_pairs_all', 'trading_mode']
optionlist: ['exchange', 'print_list', 'list_pairs_print_json', 'print_one_column', 'print_csv', 'base_currencies', 'quote_currencies', 'list_pairs_all', 'trading_mode']
optionlist: ['strategy_path', 'print_one_column', 'recursive_strategy_search']
optionlist: ['hyperopt_path', 'print_one_column']
optionlist: ['freqaimodel_path', 'print_one_column']
optionlist: ['exchange', 'print_one_column']
optionlist: ['db_url', 'trade_ids', 'print_json']
optionlist: ['user_data_dir', 'verbosity', 'config', 'quote_currencies', 'print_one_column', 'list_pairs_print_json', 'exchange']
optionlist: ['db_url', 'db_url_from']
optionlist: ['erase_ui_only', 'ui_prerelease', 'ui_version']
optionlist: ['pairs', 'indicators1', 'indicators2', 'plot_limit', 'db_url', 'trade_source', 'export', 'exportfilename', 'timerange', 'timeframe', 'no_trades']
optionlist: ['pairs', 'timerange', 'export', 'exportfilename', 'db_url', 'trade_source', 'timeframe', 'plot_auto_open']
optionlist: []
optionlist: ['strategy_list', 'strategy_path', 'recursive_strategy_search']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'strategy_list', 'export', 'exportfilename', 'exportdirectory', 'freqai_backtest_live_models', 'minimum_trade_amount', 'targeted_trade_amount', 'lookahead_analysis_exportfilename', 'lookahead_allow_limit_orders']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'pairs', 'startup_candle']
Id,Symbol,Base,Quote,Active,Spot,Margin,Future,Leverage,Min Stake
ICPEUR,ICP/EUR,ICP,EUR,True,Spot,,,1.0,5.25
ICPFDUSD,ICP/FDUSD,ICP,FDUSD,True,Spot,,,1.0,5.25
ICPTRY,ICP/TRY,ICP,TRY,True,Spot,,,1.0,10.5
ICPUSDC,ICP/USDC,ICP,USDC,True,Spot,Margin,,1.0,5.25
ICPUSDT,ICP/USDT,ICP,USDT,True,Spot,Margin,,1.0,5.25
ICPUSDT,ICP/USDT:USDT,ICP,USDT,True,,,Future,75.0,5.25
ICXBTC,ICX/BTC,ICX,BTC,True,Spot,Margin,,1.0,0.000105
ICXUSDT,ICX/USDT,ICX,USDT,True,Spot,Margin,,1.0,5.25
ICXUSDT,ICX/USDT:USDT,ICX,USDT,True,,,Future,50.0,5.25
IDBTC,ID/BTC,ID,BTC,True,Spot,Margin,,1.0,0.000105
IDTRY,ID/TRY,ID,TRY,True,Spot,,,1.0,10.5
IDUSDT,ID/USDT,ID,USDT,True,Spot,Margin,,1.0,5.25
IDUSDT,ID/USDT:USDT,ID,USDT,True,,,Future,50.0,5.25
IDEXUSDC,IDEX/USDC,IDEX,USDC,True,Spot,,,1.0,5.25
IDEXUSDT,IDEX/USDT,IDEX,USDT,True,Spot,Margin,,1.0,5.25
IDOLUSDT,IDOL/USDT:USDT,IDOL,USDT,True,,,Future,50.0,5.25
ILVBTC,ILV/BTC,ILV,BTC,True,Spot,,,1.0,0.000105
ILVUSDC,ILV/USDC,ILV,USDC,True,Spot,Margin,,1.0,5.25
ILVUSDT,ILV/USDT,ILV,USDT,True,Spot,Margin,,1.0,5.25
ILVUSDT,ILV/USDT:USDT,ILV,USDT,True,,,Future,50.0,5.25
IMXBTC,IMX/BTC,IMX,BTC,True,Spot,,,1.0,0.000105
IMXUSDT,IMX/USDT,IMX,USDT,True,Spot,Margin,,1.0,5.25
IMXUSDT,IMX/USDT:USDT,IMX,USDT,True,,,Future,75.0,5.25
INUSDT,IN/USDT:USDT,IN,USDT,True,,,Future,50.0,5.25
INITBNB,INIT/BNB,INIT,BNB,True,Spot,,,1.0,0.0105
INITFDUSD,INIT/FDUSD,INIT,FDUSD,True,Spot,,,1.0,5.25
INITTRY,INIT/TRY,INIT,TRY,True,Spot,,,1.0,10.5
INITUSDC,INIT/USDC,INIT,USDC,True,Spot,Margin,,1.0,5.25
INITUSDT,INIT/USDT,INIT,USDT,True,Spot,Margin,,1.0,5.25
INITUSDT,INIT/USDT:USDT,INIT,USDT,True,,,Future,75.0,5.25
INJBNB,INJ/BNB,INJ,BNB,True,Spot,,,1.0,0.0105
INJBTC,INJ/BTC,INJ,BTC,True,Spot,Margin,,1.0,0.000105
INJETH,INJ/ETH,INJ,ETH,True,Spot,,,1.0,0.00105
INJFDUSD,INJ/FDUSD,INJ,FDUSD,True,Spot,Margin,,1.0,5.25
INJTRY,INJ/TRY,INJ,TRY,True,Spot,,,1.0,10.5
INJUSDC,INJ/USDC,INJ,USDC,True,Spot,Margin,,1.0,5.25
INJUSDT,INJ/USDT,INJ,USDT,True,Spot,Margin,,1.0,5.25
INJUSDT,INJ/USDT:USDT,INJ,USDT,True,,,Future,75.0,5.25
IOBNB,IO/BNB,IO,BNB,True,Spot,,,1.0,0.0105
IOBTC,IO/BTC,IO,BTC,True,Spot,,,1.0,0.000105
IOFDUSD,IO/FDUSD,IO,FDUSD,True,Spot,Margin,,1.0,5.25
IOTRY,IO/TRY,IO,TRY,True,Spot,,,1.0,10.5
IOUSDC,IO/USDC,IO,USDC,True,Spot,Margin,,1.0,5.25
IOUSDT,IO/USDT,IO,USDT,True,Spot,Margin,,1.0,5.25
IOUSDT,IO/USDT:USDT,IO,USDT,True,,,Future,75.0,5.25
IOSTUSDT,IOST/USDT,IOST,USDT,True,Spot,Margin,,1.0,5.25
IOSTUSDT,IOST/USDT:USDT,IOST,USDT,True,,,Future,50.0,5.25
IOTABTC,IOTA/BTC,IOTA,BTC,True,Spot,Margin,,1.0,0.000105
IOTAETH,IOTA/ETH,IOTA,ETH,True,Spot,,,1.0,0.00105
IOTATRY,IOTA/TRY,IOTA,TRY,True,Spot,,,1.0,10.5
IOTAUSDC,IOTA/USDC,IOTA,USDC,True,Spot,Margin,,1.0,5.25
IOTAUSDT,IOTA/USDT,IOTA,USDT,True,Spot,Margin,,1.0,5.25
IOTAUSDT,IOTA/USDT:USDT,IOTA,USDT,True,,,Future,75.0,5.25
IOTXBTC,IOTX/BTC,IOTX,BTC,True,Spot,Margin,,1.0,0.000105
IOTXETH,IOTX/ETH,IOTX,ETH,True,Spot,Margin,,1.0,0.00105
IOTXJPY,IOTX/JPY,IOTX,JPY,True,Spot,,,1.0,105.0
IOTXUSDT,IOTX/USDT,IOTX,USDT,True,Spot,Margin,,1.0,5.25
IOTXUSDT,IOTX/USDT:USDT,IOTX,USDT,True,,,Future,50.0,5.25
IPUSDC,IP/USDC:USDC,IP,USDC,True,,,Future,75.0,5.25
IPUSDT,IP/USDT:USDT,IP,USDT,True,,,Future,75.0,5.25
IQUSDT,IQ/USDT,IQ,USDT,True,Spot,Margin,,1.0,5.25
JASMYTRY,JASMY/TRY,JASMY,TRY,True,Spot,,,1.0,10.5
JASMYUSDT,JASMY/USDT,JASMY,USDT,True,Spot,Margin,,1.0,5.25
JASMYUSDT,JASMY/USDT:USDT,JASMY,USDT,True,,,Future,50.0,5.25
JELLYJELLYUSDT,JELLYJELLY/USDT:USDT,JELLYJELLY,USDT,True,,,Future,25.0,5.25
JOEBTC,JOE/BTC,JOE,BTC,True,Spot,Margin,,1.0,0.000105
JOEUSDT,JOE/USDT,JOE,USDT,True,Spot,Margin,,1.0,5.25
JOEUSDT,JOE/USDT:USDT,JOE,USDT,True,,,Future,50.0,5.25
JSTBTC,JST/BTC,JST,BTC,True,Spot,,,1.0,0.000105
JSTUSDT,JST/USDT,JST,USDT,True,Spot,Margin,,1.0,5.25
JSTUSDT,JST/USDT:USDT,JST,USDT,True,,,Future,50.0,5.25
JTOFDUSD,JTO/FDUSD,JTO,FDUSD,True,Spot,,,1.0,5.25
JTOTRY,JTO/TRY,JTO,TRY,True,Spot,,,1.0,10.5
JTOUSDC,JTO/USDC,JTO,USDC,True,Spot,Margin,,1.0,5.25
JTOUSDT,JTO/USDT,JTO,USDT,True,Spot,Margin,,1.0,5.25
JTOUSDT,JTO/USDT:USDT,JTO,USDT,True,,,Future,75.0,5.25
JUPFDUSD,JUP/FDUSD,JUP,FDUSD,True,Spot,,,1.0,5.25
JUPTRY,JUP/TRY,JUP,TRY,True,Spot,,,1.0,10.5
JUPUSDC,JUP/USDC,JUP,USDC,True,Spot,Margin,,1.0,5.25
JUPUSDT,JUP/USDT,JUP,USDT,True,Spot,Margin,,1.0,5.25
JUPUSDT,JUP/USDT:USDT,JUP,USDT,True,,,Future,75.0,5.25
JUVTRY,JUV/TRY,JUV,TRY,True,Spot,,,1.0,10.5
JUVUSDC,JUV/USDC,JUV,USDC,True,Spot,,,1.0,5.25
JUVUSDT,JUV/USDT,JUV,USDT,True,Spot,Margin,,1.0,5.25
KAIAUSDC,KAIA/USDC,KAIA,USDC,True,Spot,Margin,,1.0,5.25
KAIAUSDT,KAIA/USDT,KAIA,USDT,True,Spot,Margin,,1.0,5.25
KAIAUSDT,KAIA/USDT:USDT,KAIA,USDT,True,,,Future,75.0,5.25
KAITOBTC,KAITO/BTC,KAITO,BTC,True,Spot,,,1.0,0.000105
KAITOFDUSD,KAITO/FDUSD,KAITO,FDUSD,True,Spot,Margin,,1.0,5.25
KAITOTRY,KAITO/TRY,KAITO,TRY,True,Spot,,,1.0,10.5
KAITOUSDC,KAITO/USDC,KAITO,USDC,True,Spot,Margin,,1.0,5.25
KAITOUSDC,KAITO/USDC:USDC,KAITO,USDC,True,,,Future,75.0,5.25
KAITOUSDT,KAITO/USDT,KAITO,USDT,True,Spot,Margin,,1.0,5.25
KAITOUSDT,KAITO/USDT:USDT,KAITO,USDT,True,,,Future,75.0,5.25
KASUSDT,KAS/USDT:USDT,KAS,USDT,True,,,Future,75.0,5.25
KAVABTC,KAVA/BTC,KAVA,BTC,True,Spot,Margin,,1.0,0.000105
KAVAUSDT,KAVA/USDT,KAVA,USDT,True,Spot,Margin,,1.0,5.25
KAVAUSDT,KAVA/USDT:USDT,KAVA,USDT,True,,,Future,75.0,5.25
KDABTC,KDA/BTC,KDA,BTC,True,Spot,,,1.0,0.000105
KDAUSDT,KDA/USDT,KDA,USDT,True,Spot,Margin,,1.0,5.25
KDAUSDT,KDA/USDT:USDT,KDA,USDT,True,,,Future,50.0,5.25
KERNELBNB,KERNEL/BNB,KERNEL,BNB,True,Spot,,,1.0,0.0105
KERNELFDUSD,KERNEL/FDUSD,KERNEL,FDUSD,True,Spot,,,1.0,5.25
KERNELTRY,KERNEL/TRY,KERNEL,TRY,True,Spot,,,1.0,10.5
KERNELUSDC,KERNEL/USDC,KERNEL,USDC,True,Spot,Margin,,1.0,5.25
KERNELUSDT,KERNEL/USDT,KERNEL,USDT,True,Spot,Margin,,1.0,5.25
KERNELUSDT,KERNEL/USDT:USDT,KERNEL,USDT,True,,,Future,50.0,5.25
KMNOUSDC,KMNO/USDC,KMNO,USDC,True,Spot,Margin,,1.0,5.25
KMNOUSDT,KMNO/USDT,KMNO,USDT,True,Spot,Margin,,1.0,5.25
KMNOUSDT,KMNO/USDT:USDT,KMNO,USDT,True,,,Future,50.0,5.25
KNCBTC,KNC/BTC,KNC,BTC,True,Spot,Margin,,1.0,0.000105
KNCUSDT,KNC/USDT,KNC,USDT,True,Spot,Margin,,1.0,5.25
KNCUSDT,KNC/USDT:USDT,KNC,USDT,True,,,Future,50.0,5.25
KOMAUSDT,KOMA/USDT:USDT,KOMA,USDT,True,,,Future,25.0,5.25
KSMBTC,KSM/BTC,KSM,BTC,True,Spot,Margin,,1.0,0.000105
KSMTRY,KSM/TRY,KSM,TRY,True,Spot,,,1.0,10.5
KSMUSDT,KSM/USDT,KSM,USDT,True,Spot,Margin,,1.0,5.25
KSMUSDT,KSM/USDT:USDT,KSM,USDT,True,,,Future,50.0,5.25
LABNB,LA/BNB,LA,BNB,True,Spot,,,1.0,0.0105
LAFDUSD,LA/FDUSD,LA,FDUSD,True,Spot,,,1.0,5.25
LATRY,LA/TRY,LA,TRY,True,Spot,,,1.0,10.5
LAUSDC,LA/USDC,LA,USDC,True,Spot,Margin,,1.0,5.25
LAUSDT,LA/USDT,LA,USDT,True,Spot,Margin,,1.0,5.25
LAUSDT,LA/USDT:USDT,LA,USDT,True,,,Future,75.0,5.25
LAYERBNB,LAYER/BNB,LAYER,BNB,True,Spot,,,1.0,0.0105
LAYERBTC,LAYER/BTC,LAYER,BTC,True,Spot,,,1.0,0.000105
LAYERFDUSD,LAYER/FDUSD,LAYER,FDUSD,True,Spot,,,1.0,5.25
LAYERTRY,LAYER/TRY,LAYER,TRY,True,Spot,,,1.0,10.5
LAYERUSDC,LAYER/USDC,LAYER,USDC,True,Spot,Margin,,1.0,5.25
LAYERUSDT,LAYER/USDT,LAYER,USDT,True,Spot,Margin,,1.0,5.25
LAYERUSDT,LAYER/USDT:USDT,LAYER,USDT,True,,,Future,75.0,5.25
LAZIOTRY,LAZIO/TRY,LAZIO,TRY,True,Spot,,,1.0,10.5
LAZIOUSDT,LAZIO/USDT,LAZIO,USDT,True,Spot,Margin,,1.0,5.25
LDOBTC,LDO/BTC,LDO,BTC,True,Spot,,,1.0,0.000105
LDOFDUSD,LDO/FDUSD,LDO,FDUSD,True,Spot,Margin,,1.0,5.25
LDOTRY,LDO/TRY,LDO,TRY,True,Spot,,,1.0,10.5
LDOUSDC,LDO/USDC,LDO,USDC,True,Spot,Margin,,1.0,5.25
LDOUSDT,LDO/USDT,LDO,USDT,True,Spot,Margin,,1.0,5.25
LDOUSDT,LDO/USDT:USDT,LDO,USDT,True,,,Future,75.0,5.25
LINEABNB,LINEA/BNB,LINEA,BNB,True,Spot,,,1.0,0.0105
LINEAFDUSD,LINEA/FDUSD,LINEA,FDUSD,True,Spot,,,1.0,5.25
LINEATRY,LINEA/TRY,LINEA,TRY,True,Spot,,,1.0,10.5
LINEAUSDC,LINEA/USDC,LINEA,USDC,True,Spot,Margin,,1.0,5.25
LINEAUSDT,LINEA/USDT,LINEA,USDT,True,Spot,Margin,,1.0,5.25
LINEAUSDT,LINEA/USDT:USDT,LINEA,USDT,True,,,Future,1.0,5.25
LINKBNB,LINK/BNB,LINK,BNB,True,Spot,,,1.0,0.0105
LINKBRL,LINK/BRL,LINK,BRL,True,Spot,,,1.0,10.5
LINKBTC,LINK/BTC,LINK,BTC,True,Spot,Margin,,1.0,0.000105
LINKETH,LINK/ETH,LINK,ETH,True,Spot,Margin,,1.0,0.00105
LINKEUR,LINK/EUR,LINK,EUR,True,Spot,,,1.0,5.25
LINKFDUSD,LINK/FDUSD,LINK,FDUSD,True,Spot,Margin,,1.0,5.25
LINKJPY,LINK/JPY,LINK,JPY,True,Spot,,,1.0,105.0
LINKTRY,LINK/TRY,LINK,TRY,True,Spot,,,1.0,10.5
LINKUSD_PERP,LINK/USD:LINK,LINK,USD,True,,,,1.0,0.0
LINKUSD_250926,LINK/USD:LINK-250926,LINK,USD,True,,,,1.0,0.0
LINKUSDC,LINK/USDC,LINK,USDC,True,Spot,Margin,,1.0,5.25
LINKUSDC,LINK/USDC:USDC,LINK,USDC,True,,,Future,75.0,5.25
LINKUSDT,LINK/USDT,LINK,USDT,True,Spot,Margin,,1.0,5.25
LINKUSDT,LINK/USDT:USDT,LINK,USDT,True,,,Future,75.0,21.0
LISTABNB,LISTA/BNB,LISTA,BNB,True,Spot,,,1.0,0.0105
LISTAFDUSD,LISTA/FDUSD,LISTA,FDUSD,True,Spot,,,1.0,5.25
LISTATRY,LISTA/TRY,LISTA,TRY,True,Spot,,,1.0,10.5
LISTAUSDC,LISTA/USDC,LISTA,USDC,True,Spot,Margin,,1.0,5.25
LISTAUSDT,LISTA/USDT,LISTA,USDT,True,Spot,Margin,,1.0,5.25
LISTAUSDT,LISTA/USDT:USDT,LISTA,USDT,True,,,Future,50.0,5.25
LPTBNB,LPT/BNB,LPT,BNB,True,Spot,,,1.0,0.0105
LPTBTC,LPT/BTC,LPT,BTC,True,Spot,Margin,,1.0,0.000105
LPTJPY,LPT/JPY,LPT,JPY,True,Spot,,,1.0,105.0
LPTTRY,LPT/TRY,LPT,TRY,True,Spot,,,1.0,10.5
LPTUSDC,LPT/USDC,LPT,USDC,True,Spot,Margin,,1.0,5.25
LPTUSDT,LPT/USDT,LPT,USDT,True,Spot,Margin,,1.0,5.25
LPTUSDT,LPT/USDT:USDT,LPT,USDT,True,,,Future,75.0,5.25
LQTYUSDT,LQTY/USDT,LQTY,USDT,True,Spot,Margin,,1.0,5.25
LQTYUSDT,LQTY/USDT:USDT,LQTY,USDT,True,,,Future,50.0,5.25
LRCBTC,LRC/BTC,LRC,BTC,True,Spot,Margin,,1.0,0.000105
LRCETH,LRC/ETH,LRC,ETH,True,Spot,,,1.0,0.00105
LRCTRY,LRC/TRY,LRC,TRY,True,Spot,,,1.0,10.5
LRCUSDT,LRC/USDT,LRC,USDT,True,Spot,Margin,,1.0,5.25
LRCUSDT,LRC/USDT:USDT,LRC,USDT,True,,,Future,50.0,5.25
LSKBTC,LSK/BTC,LSK,BTC,True,Spot,,,1.0,0.000105
LSKUSDT,LSK/USDT,LSK,USDT,True,Spot,Margin,,1.0,5.25
LSKUSDT,LSK/USDT:USDT,LSK,USDT,True,,,Future,50.0,5.25
LTCBNB,LTC/BNB,LTC,BNB,True,Spot,,,1.0,0.0105
LTCBRL,LTC/BRL,LTC,BRL,True,Spot,,,1.0,10.5
LTCBTC,LTC/BTC,LTC,BTC,True,Spot,Margin,,1.0,0.000105
LTCETH,LTC/ETH,LTC,ETH,True,Spot,Margin,,1.0,0.00105
LTCEUR,LTC/EUR,LTC,EUR,True,Spot,,,1.0,5.25
LTCFDUSD,LTC/FDUSD,LTC,FDUSD,True,Spot,Margin,,1.0,5.25
LTCJPY,LTC/JPY,LTC,JPY,True,Spot,,,1.0,105.0
LTCTRY,LTC/TRY,LTC,TRY,True,Spot,,,1.0,10.5
LTCUSD_PERP,LTC/USD:LTC,LTC,USD,True,,,,1.0,0.0
LTCUSD_250926,LTC/USD:LTC-250926,LTC,USD,True,,,,1.0,0.0
LTCUSDC,LTC/USDC,LTC,USDC,True,Spot,Margin,,1.0,5.25
LTCUSDC,LTC/USDC:USDC,LTC,USDC,True,,,Future,75.0,5.25
LTCUSDT,LTC/USDT,LTC,USDT,True,Spot,Margin,,1.0,5.25
LTCUSDT,LTC/USDT:USDT,LTC,USDT,True,,,Future,75.0,21.0
LUMIATRY,LUMIA/TRY,LUMIA,TRY,True,Spot,,,1.0,10.5
LUMIAUSDT,LUMIA/USDT,LUMIA,USDT,True,Spot,Margin,,1.0,5.25
LUMIAUSDT,LUMIA/USDT:USDT,LUMIA,USDT,True,,,Future,50.0,5.25
LUNATRY,LUNA/TRY,LUNA,TRY,True,Spot,,,1.0,10.5
LUNAUSDT,LUNA/USDT,LUNA,USDT,True,Spot,Margin,,1.0,5.25
LUNA2USDT,LUNA2/USDT:USDT,LUNA2,USDT,True,,,Future,50.0,5.25
LUNCTRY,LUNC/TRY,LUNC,TRY,True,Spot,,,1.0,10.5
LUNCUSDT,LUNC/USDT,LUNC,USDT,True,Spot,Margin,,1.0,5.25
MUSDT,M/USDT:USDT,M,USDT,True,,,Future,50.0,5.25
MAGICBTC,MAGIC/BTC,MAGIC,BTC,True,Spot,,,1.0,0.000105
MAGICTRY,MAGIC/TRY,MAGIC,TRY,True,Spot,,,1.0,10.5
MAGICUSDC,MAGIC/USDC,MAGIC,USDC,True,Spot,Margin,,1.0,5.25
MAGICUSDT,MAGIC/USDT,MAGIC,USDT,True,Spot,Margin,,1.0,5.25
MAGICUSDT,MAGIC/USDT:USDT,MAGIC,USDT,True,,,Future,75.0,5.25
MANABTC,MANA/BTC,MANA,BTC,True,Spot,Margin,,1.0,0.000105
MANAETH,MANA/ETH,MANA,ETH,True,Spot,,,1.0,0.00105
MANATRY,MANA/TRY,MANA,TRY,True,Spot,,,1.0,10.5
MANAUSD_PERP,MANA/USD:MANA,MANA,USD,True,,,,1.0,0.0
MANAUSDT,MANA/USDT,MANA,USDT,True,Spot,Margin,,1.0,5.25
MANAUSDT,MANA/USDT:USDT,MANA,USDT,True,,,Future,75.0,5.25
MANTABTC,MANTA/BTC,MANTA,BTC,True,Spot,,,1.0,0.000105
MANTAFDUSD,MANTA/FDUSD,MANTA,FDUSD,True,Spot,,,1.0,5.25
MANTATRY,MANTA/TRY,MANTA,TRY,True,Spot,,,1.0,10.5
MANTAUSDC,MANTA/USDC,MANTA,USDC,True,Spot,Margin,,1.0,5.25
MANTAUSDT,MANTA/USDT,MANTA,USDT,True,Spot,Margin,,1.0,5.25
MANTAUSDT,MANTA/USDT:USDT,MANTA,USDT,True,,,Future,50.0,5.25
MASKTRY,MASK/TRY,MASK,TRY,True,Spot,,,1.0,10.5
MASKUSDC,MASK/USDC,MASK,USDC,True,Spot,Margin,,1.0,5.25
MASKUSDT,MASK/USDT,MASK,USDT,True,Spot,Margin,,1.0,5.25
MASKUSDT,MASK/USDT:USDT,MASK,USDT,True,,,Future,50.0,5.25
MAVBTC,MAV/BTC,MAV,BTC,True,Spot,,,1.0,0.000105
MAVTRY,MAV/TRY,MAV,TRY,True,Spot,,,1.0,10.5
MAVUSDC,MAV/USDC,MAV,USDC,True,Spot,Margin,,1.0,5.25
MAVUSDT,MAV/USDT,MAV,USDT,True,Spot,Margin,,1.0,5.25
MAVUSDT,MAV/USDT:USDT,MAV,USDT,True,,,Future,50.0,5.25
MAVIAUSDT,MAVIA/USDT:USDT,MAVIA,USDT,True,,,Future,50.0,5.25
MBLUSDT,MBL/USDT,MBL,USDT,True,Spot,Margin,,1.0,5.25
MBOXTRY,MBOX/TRY,MBOX,TRY,True,Spot,,,1.0,10.5
MBOXUSDT,MBOX/USDT,MBOX,USDT,True,Spot,Margin,,1.0,5.25
MBOXUSDT,MBOX/USDT:USDT,MBOX,USDT,True,,,Future,50.0,5.25
MDTUSDT,MDT/USDT,MDT,USDT,True,Spot,Margin,,1.0,5.25
MEBTC,ME/BTC,ME,BTC,True,Spot,,,1.0,0.000105
MEFDUSD,ME/FDUSD,ME,FDUSD,True,Spot,,,1.0,5.25
METRY,ME/TRY,ME,TRY,True,Spot,,,1.0,10.5
MEUSDT,ME/USDT,ME,USDT,True,Spot,Margin,,1.0,5.25
MEUSDT,ME/USDT:USDT,ME,USDT,True,,,Future,50.0,5.25
MELANIAUSDT,MELANIA/USDT:USDT,MELANIA,USDT,True,,,Future,75.0,5.25
MEMEFDUSD,MEME/FDUSD,MEME,FDUSD,True,Spot,Margin,,1.0,1.05
MEMETRY,MEME/TRY,MEME,TRY,True,Spot,,,1.0,10.5
MEMEUSDC,MEME/USDC,MEME,USDC,True,Spot,Margin,,1.0,1.05
MEMEUSDT,MEME/USDT,MEME,USDT,True,Spot,Margin,,1.0,1.05
MEMEUSDT,MEME/USDT:USDT,MEME,USDT,True,,,Future,75.0,5.25
MERLUSDT,MERL/USDT:USDT,MERL,USDT,True,,,Future,50.0,5.25
METISTRY,METIS/TRY,METIS,TRY,True,Spot,,,1.0,10.5
METISUSDT,METIS/USDT,METIS,USDT,True,Spot,Margin,,1.0,5.25
METISUSDT,METIS/USDT:USDT,METIS,USDT,True,,,Future,50.0,5.25
MEWUSDT,MEW/USDT:USDT,MEW,USDT,True,,,Future,50.0,5.25
MILKUSDT,MILK/USDT:USDT,MILK,USDT,True,,,Future,50.0,5.25
MINABTC,MINA/BTC,MINA,BTC,True,Spot,Margin,,1.0,0.000105
MINATRY,MINA/TRY,MINA,TRY,True,Spot,,,1.0,10.5
MINAUSDT,MINA/USDT,MINA,USDT,True,Spot,Margin,,1.0,5.25
MINAUSDT,MINA/USDT:USDT,MINA,USDT,True,,,Future,75.0,5.25
MITOBNB,MITO/BNB,MITO,BNB,True,Spot,,,1.0,0.0105
MITOFDUSD,MITO/FDUSD,MITO,FDUSD,True,Spot,,,1.0,5.25
MITOTRY,MITO/TRY,MITO,TRY,True,Spot,,,1.0,10.5
MITOUSDC,MITO/USDC,MITO,USDC,True,Spot,Margin,,1.0,5.25
MITOUSDT,MITO/USDT,MITO,USDT,True,Spot,Margin,,1.0,5.25
MITOUSDT,MITO/USDT:USDT,MITO,USDT,True,,,Future,1.0,5.25
MLNUSDT,MLN/USDT,MLN,USDT,True,Spot,Margin,,1.0,5.25
MLNUSDT,MLN/USDT:USDT,MLN,USDT,True,,,Future,50.0,5.25
MOCAUSDT,MOCA/USDT:USDT,MOCA,USDT,True,,,Future,75.0,5.25
MOODENGUSDT,MOODENG/USDT:USDT,MOODENG,USDT,True,,,Future,75.0,5.25
